imdb_rating,n_lines,n_directions,n_words,n_speak_char,andy,angela,creed,darryl,david,dwight,erin,gabe,holly,jan,jim,karen,kelly,kevin,meredith,michael,nellie,oscar,pam,phyllis,robert,ryan,stanley,toby,andy_perc,angela_perc,creed_perc,darryl_perc,david_perc,dwight_perc,erin_perc,gabe_perc,holly_perc,jan_perc,jim_perc,karen_perc,kelly_perc,kevin_perc,meredith_perc,michael_perc,nellie_perc,oscar_perc,pam_perc,phyllis_perc,robert_perc,ryan_perc,stanley_perc,toby_perc,michael_dummy,dwight_dummy,jim_dummy,pam_dummy,andy_dummy,angela_dummy,kevin_dummy,erin_dummy,oscar_dummy,ryan_dummy,darryl_dummy,phyllis_dummy,kelly_dummy,toby_dummy,jan_dummy,stanley_dummy,meredith_dummy,holly_dummy,nellie_dummy,gabe_dummy,robert_dummy,creed_dummy,david_dummy,karen_dummy,writer_Aaron Shure,writer_Allison Silverman,writer_B.J. Novak,writer_Brent Forrester,writer_Carrie Kemper,writer_Charlie Grandy,writer_Daniel Chun,writer_Gene Stupnitsky;Lee Eisenberg,writer_Greg Daniels,writer_Halsted Sullivan;Warren Lieberstein,writer_Jennifer Celotta,writer_Justin Spitzer,writer_Lee Eisenberg;Gene Stupnitsky,writer_Michael Schur,writer_Mindy Kaling,writer_Owen Ellickson,writer_Paul Lieberstein,writer_Robert Padnick,writer_Steve Hely,writer_Warren Lieberstein;Halsted Sullivan,low_appearance_writer,director_B.J. Novak,director_Brent Forrester,director_Charles McDougall,director_David Rogers,director_Greg Daniels,director_Harold Ramis,director_Jeffrey Blitz,director_Jennifer Celotta,director_John Krasinski,director_Ken Kwapis,director_Ken Whittingham,director_Matt Sohn,director_Paul Feig,director_Paul Lieberstein,director_Rainn Wilson,director_Randall Einhorn,director_Steve Carell,director_Troy Miller,director_Tucker Gates,low_appearance_director,multi_part,michael:dwight,michael:jim,michael:pam,michael:andy,michael:angela,michael:kevin,michael:erin,michael:oscar,michael:ryan,michael:darryl,michael:phyllis,michael:kelly,michael:toby,michael:jan,michael:stanley,michael:meredith,michael:holly,michael:nellie,michael:gabe,michael:robert,michael:creed,michael:david,michael:karen,dwight:jim,dwight:pam,dwight:andy,dwight:angela,dwight:kevin,dwight:erin,dwight:oscar,dwight:ryan,dwight:darryl,dwight:phyllis,dwight:kelly,dwight:toby,dwight:jan,dwight:stanley,dwight:meredith,dwight:holly,dwight:nellie,dwight:gabe,dwight:robert,dwight:creed,dwight:david,dwight:karen,jim:pam,jim:andy,jim:angela,jim:kevin,jim:erin,jim:oscar,jim:ryan,jim:darryl,jim:phyllis,jim:kelly,jim:toby,jim:jan,jim:stanley,jim:meredith,jim:holly,jim:nellie,jim:gabe,jim:robert,jim:creed,jim:david,jim:karen,pam:andy,pam:angela,pam:kevin,pam:erin,pam:oscar,pam:ryan,pam:darryl,pam:phyllis,pam:kelly,pam:toby,pam:jan,pam:stanley,pam:meredith,pam:holly,pam:nellie,pam:gabe,pam:robert,pam:creed,pam:david,pam:karen,andy:angela,andy:kevin,andy:erin,andy:oscar,andy:ryan,andy:darryl,andy:phyllis,andy:kelly,andy:toby,andy:jan,andy:stanley,andy:meredith,andy:holly,andy:nellie,andy:gabe,andy:robert,andy:creed,andy:david,andy:karen,angela:kevin,angela:erin,angela:oscar,angela:ryan,angela:darryl,angela:phyllis,angela:kelly,angela:toby,angela:jan,angela:stanley,angela:meredith,angela:holly,angela:nellie,angela:gabe,angela:robert,angela:creed,angela:david,angela:karen,kevin:erin,kevin:oscar,kevin:ryan,kevin:darryl,kevin:phyllis,kevin:kelly,kevin:toby,kevin:jan,kevin:stanley,kevin:meredith,kevin:holly,kevin:nellie,kevin:gabe,kevin:robert,kevin:creed,kevin:david,kevin:karen,erin:oscar,erin:ryan,erin:darryl,erin:phyllis,erin:kelly,erin:toby,erin:jan,erin:stanley,erin:meredith,erin:holly,erin:nellie,erin:gabe,erin:robert,erin:creed,erin:david,erin:karen,oscar:ryan,oscar:darryl,oscar:phyllis,oscar:kelly,oscar:toby,oscar:jan,oscar:stanley,oscar:meredith,oscar:holly,oscar:nellie,oscar:gabe,oscar:robert,oscar:creed,oscar:david,oscar:karen,ryan:darryl,ryan:phyllis,ryan:kelly,ryan:toby,ryan:jan,ryan:stanley,ryan:meredith,ryan:holly,ryan:nellie,ryan:gabe,ryan:robert,ryan:creed,ryan:david,ryan:karen,darryl:phyllis,darryl:kelly,darryl:toby,darryl:jan,darryl:stanley,darryl:meredith,darryl:holly,darryl:nellie,darryl:gabe,darryl:robert,darryl:creed,darryl:david,darryl:karen,phyllis:kelly,phyllis:toby,phyllis:jan,phyllis:stanley,phyllis:meredith,phyllis:holly,phyllis:nellie,phyllis:gabe,phyllis:robert,phyllis:creed,phyllis:david,phyllis:karen,kelly:toby,kelly:jan,kelly:stanley,kelly:meredith,kelly:holly,kelly:nellie,kelly:gabe,kelly:robert,kelly:creed,kelly:david,kelly:karen,toby:jan,toby:stanley,toby:meredith,toby:holly,toby:nellie,toby:gabe,toby:robert,toby:creed,toby:david,toby:karen,jan:stanley,jan:meredith,jan:holly,jan:nellie,jan:gabe,jan:robert,jan:creed,jan:david,jan:karen,stanley:meredith,stanley:holly,stanley:nellie,stanley:gabe,stanley:robert,stanley:creed,stanley:david,stanley:karen,meredith:holly,meredith:nellie,meredith:gabe,meredith:robert,meredith:creed,meredith:david,meredith:karen,holly:nellie,holly:gabe,holly:robert,holly:creed,holly:david,holly:karen,nellie:gabe,nellie:robert,nellie:creed,nellie:david,nellie:karen,gabe:robert,gabe:creed,gabe:david,gabe:karen,robert:creed,robert:david,robert:karen,creed:david,creed:karen,david:karen
7.6,229,27,2757,15,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,1.0,0.0,81.0,0.0,3.0,41.0,2.0,0.0,8.0,5.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.12663755458515283,0.0,0.0,0.0,0.05240174672489083,0.1572052401746725,0.0,0.0,0.004366812227074236,0.0,0.3537117903930131,0.0,0.013100436681222707,0.17903930131004367,0.008733624454148471,0.0,0.034934497816593885,0.021834061135371178,0.0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2349.0,2916.0,3321.0,0.0,81.0,81.0,0.0,243.0,648.0,0.0,162.0,0.0,0.0,972.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.0,1189.0,0.0,29.0,29.0,0.0,87.0,232.0,0.0,58.0,0.0,0.0,348.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,36.0,36.0,0.0,108.0,288.0,0.0,72.0,0.0,0.0,432.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,123.0,328.0,0.0,82.0,0.0,0.0,492.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,203,20,2808,12,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,8.0,0.0,75.0,0.0,13.0,12.0,0.0,0.0,4.0,5.0,2.0,0.0,0.019704433497536946,0.0,0.0,0.0,0.08374384236453201,0.0,0.0,0.0,0.0,0.12315270935960591,0.0,0.009852216748768473,0.03940886699507389,0.0,0.3694581280788177,0.0,0.06403940886699508,0.059113300492610835,0.0,0.0,0.019704433497536946,0.024630541871921183,0.009852216748768473,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1275.0,1875.0,900.0,0.0,300.0,600.0,0.0,975.0,300.0,0.0,0.0,150.0,150.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,204.0,0.0,68.0,136.0,0.0,221.0,68.0,0.0,0.0,34.0,34.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,100.0,200.0,0.0,325.0,100.0,0.0,0.0,50.0,50.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,96.0,0.0,156.0,48.0,0.0,0.0,24.0,24.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,52.0,16.0,0.0,0.0,8.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,32.0,0.0,0.0,16.0,16.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,26.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,244,21,2769,13,0.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,18.0,42.0,0.0,0.0,6.0,3.0,56.0,0.0,9.0,32.0,0.0,0.0,1.0,6.0,0.0,0.0,0.020491803278688523,0.0,0.0,0.0,0.2540983606557377,0.0,0.0,0.0,0.07377049180327869,0.1721311475409836,0.0,0.0,0.02459016393442623,0.012295081967213115,0.22950819672131148,0.0,0.036885245901639344,0.13114754098360656,0.0,0.0,0.004098360655737705,0.02459016393442623,0.0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3472.0,2352.0,1792.0,0.0,280.0,336.0,0.0,504.0,56.0,0.0,0.0,0.0,0.0,1008.0,336.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2604.0,1984.0,0.0,310.0,372.0,0.0,558.0,62.0,0.0,0.0,0.0,0.0,1116.0,372.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.0,0.0,210.0,252.0,0.0,378.0,42.0,0.0,0.0,0.0,0.0,756.0,252.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,192.0,0.0,288.0,32.0,0.0,0.0,0.0,0.0,576.0,192.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.0,5.0,0.0,0.0,0.0,0.0,90.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,0.0,0.0,108.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,162.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,243,24,2939,14,0.0,7.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,10.0,68.0,0.0,14.0,22.0,5.0,0.0,4.0,2.0,4.0,0.0,0.02880658436213992,0.0,0.0,0.0,0.1934156378600823,0.0,0.0,0.0,0.0,0.20164609053497942,0.0,0.0,0.012345679012345678,0.0411522633744856,0.27983539094650206,0.0,0.05761316872427984,0.09053497942386832,0.0205761316872428,0.0,0.01646090534979424,0.00823045267489712,0.01646090534979424,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3196.0,3332.0,1496.0,0.0,476.0,204.0,0.0,952.0,272.0,0.0,340.0,0.0,272.0,0.0,136.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.0,1034.0,0.0,329.0,141.0,0.0,658.0,188.0,0.0,235.0,0.0,188.0,0.0,94.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,343.0,147.0,0.0,686.0,196.0,0.0,245.0,0.0,196.0,0.0,98.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,66.0,0.0,308.0,88.0,0.0,110.0,0.0,88.0,0.0,44.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,98.0,28.0,0.0,35.0,0.0,28.0,0.0,14.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,0.0,15.0,0.0,12.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,70.0,0.0,56.0,0.0,28.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,16.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,230,49,2437,18,0.0,3.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,104.0,0.0,2.0,14.0,4.0,0.0,8.0,3.0,0.0,0.0,0.013043478260869565,0.0,0.06521739130434782,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.09130434782608696,0.0,0.0,0.004347826086956522,0.0,0.45217391304347826,0.0,0.008695652173913044,0.06086956521739131,0.017391304347826087,0.0,0.034782608695652174,0.013043478260869565,0.0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,2184.0,1456.0,0.0,312.0,104.0,0.0,208.0,832.0,1560.0,416.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,350.0,0.0,75.0,25.0,0.0,50.0,200.0,375.0,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,63.0,21.0,0.0,42.0,168.0,315.0,84.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14.0,0.0,28.0,112.0,210.0,56.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,24.0,45.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,15.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,32.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,346,39,3028,13,0.0,3.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.0,55.0,0.0,0.0,5.0,0.0,106.0,0.0,1.0,45.0,0.0,0.0,12.0,3.0,7.0,0.0,0.008670520231213872,0.0,0.0,0.0,0.08092485549132948,0.0,0.0,0.0,0.023121387283236993,0.15895953757225434,0.0,0.0,0.014450867052023121,0.0,0.3063583815028902,0.0,0.002890173410404624,0.13005780346820808,0.0,0.0,0.03468208092485549,0.008670520231213872,0.02023121387283237,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2968.0,5830.0,4770.0,0.0,318.0,530.0,0.0,106.0,1272.0,0.0,0.0,0.0,742.0,848.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,1260.0,0.0,84.0,140.0,0.0,28.0,336.0,0.0,0.0,0.0,196.0,224.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.0,0.0,165.0,275.0,0.0,55.0,660.0,0.0,0.0,0.0,385.0,440.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,225.0,0.0,45.0,540.0,0.0,0.0,0.0,315.0,360.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,36.0,0.0,0.0,0.0,21.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,35.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,96.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,256,59,2812,20,0.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,9.0,32.0,0.0,7.0,1.0,0.0,96.0,0.0,2.0,41.0,10.0,0.0,2.0,8.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.125,0.0,0.0,0.0,0.03515625,0.125,0.0,0.02734375,0.00390625,0.0,0.375,0.0,0.0078125,0.16015625,0.0390625,0.0,0.0078125,0.03125,0.0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072.0,3072.0,3936.0,0.0,96.0,96.0,0.0,192.0,192.0,96.0,960.0,672.0,0.0,864.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1312.0,0.0,32.0,32.0,0.0,64.0,64.0,32.0,320.0,224.0,0.0,288.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.0,0.0,32.0,32.0,0.0,64.0,64.0,32.0,320.0,224.0,0.0,288.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,82.0,82.0,41.0,410.0,287.0,0.0,369.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,10.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,14.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,14.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
